unitid,inst_name,cip_desc,credlev,cred_desc,median_earnings_1yr,median_earnings_3yr,median_earnings_5yr,cip4,state,control,avg_annual_tuition_housing,avg_net_price_pub,avg_net_price_priv,unitid_n,credlev_n,credlev_str,composite_key
221768.0,The University of Tennessee-Martin,"Psychology, General.",3,Bachelor,27433.0,29061.0,37451.0,4201,TN,1,21628.0,10299.0,,221768,3,3,221768|4201|3
221768.0,The University of Tennessee-Martin,Criminal Justice and Corrections.,3,Bachelor,32167.0,30195.0,43797.0,4301,TN,1,21628.0,10299.0,,221768,3,3,221768|4301|3
221768.0,The University of Tennessee-Martin,Social Work.,3,Bachelor,34240.0,33732.0,45566.0,4407,TN,1,21628.0,10299.0,,221768,3,3,221768|4407|3
221768.0,The University of Tennessee-Martin,International Relations and National Security Studies.,3,Bachelor,,,,4509,TN,1,21628.0,10299.0,,221768,3,3,221768|4509|3
221768.0,The University of Tennessee-Martin,Political Science and Government.,3,Bachelor,,32988.0,52882.0,4510,TN,1,21628.0,10299.0,,221768,3,3,221768|4510|3
221768.0,The University of Tennessee-Martin,Sociology.,3,Bachelor,,,36601.0,4511,TN,1,21628.0,10299.0,,221768,3,3,221768|4511|3
221768.0,The University of Tennessee-Martin,"Visual and Performing Arts, General.",3,Bachelor,25660.0,29014.0,37646.0,5001,TN,1,21628.0,10299.0,,221768,3,3,221768|5001|3
221768.0,The University of Tennessee-Martin,Design and Applied Arts.,1,Certificate,,,,5004,TN,1,21628.0,10299.0,,221768,1,1,221768|5004|1
221768.0,The University of Tennessee-Martin,Music.,3,Bachelor,,36680.0,,5009,TN,1,21628.0,10299.0,,221768,3,3,221768|5009|3
221768.0,The University of Tennessee-Martin,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",3,Bachelor,71727.0,54762.0,75442.0,5138,TN,1,21628.0,10299.0,,221768,3,3,221768|5138|3
221768.0,The University of Tennessee-Martin,"Health Professions and Related Clinical Sciences, Other.",3,Bachelor,,,,5199,TN,1,21628.0,10299.0,,221768,3,3,221768|5199|3
221768.0,The University of Tennessee-Martin,"Business Administration, Management and Operations.",3,Bachelor,41279.0,42413.0,58624.0,5202,TN,1,21628.0,10299.0,,221768,3,3,221768|5202|3
221768.0,The University of Tennessee-Martin,Accounting and Related Services.,3,Bachelor,48101.0,49155.0,68020.0,5203,TN,1,21628.0,10299.0,,221768,3,3,221768|5203|3
221768.0,The University of Tennessee-Martin,Business/Managerial Economics.,3,Bachelor,,,,5206,TN,1,21628.0,10299.0,,221768,3,3,221768|5206|3
221768.0,The University of Tennessee-Martin,Finance and Financial Management Services.,3,Bachelor,45325.0,45563.0,58503.0,5208,TN,1,21628.0,10299.0,,221768,3,3,221768|5208|3
221768.0,The University of Tennessee-Martin,Management Information Systems and Services.,3,Bachelor,,44315.0,,5212,TN,1,21628.0,10299.0,,221768,3,3,221768|5212|3
221768.0,The University of Tennessee-Martin,Marketing.,3,Bachelor,36397.0,37726.0,52397.0,5214,TN,1,21628.0,10299.0,,221768,3,3,221768|5214|3
221768.0,The University of Tennessee-Martin,History.,3,Bachelor,,,,5401,TN,1,21628.0,10299.0,,221768,3,3,221768|5401|3
221829.0,Tennessee School of Beauty of Knoxville Inc,Cosmetology and Related Personal Grooming Services.,1,Certificate,17506.0,,,1204,TN,3,,,11492.0,221829,1,1,221829|1204|1
221838.0,Tennessee State University,"Agriculture, General.",3,Bachelor,34255.0,24431.0,43651.0,100,TN,1,23828.0,10026.0,,221838,3,3,221838|100|3
221838.0,Tennessee State University,Communication and Media Studies.,3,Bachelor,25140.0,36419.0,40921.0,901,TN,1,23828.0,10026.0,,221838,3,3,221838|901|3
221838.0,Tennessee State University,Computer Science.,3,Bachelor,50628.0,,61218.0,1107,TN,1,23828.0,10026.0,,221838,3,3,221838|1107|3
221838.0,Tennessee State University,"Teacher Education and Professional Development, Specific Levels and Methods.",3,Bachelor,34756.0,35442.0,45926.0,1312,TN,1,23828.0,10026.0,,221838,3,3,221838|1312|3
221838.0,Tennessee State University,Architectural Engineering.,3,Bachelor,,,,1404,TN,1,23828.0,10026.0,,221838,3,3,221838|1404|3
221838.0,Tennessee State University,Civil Engineering.,3,Bachelor,,,,1408,TN,1,23828.0,10026.0,,221838,3,3,221838|1408|3
221838.0,Tennessee State University,"Electrical, Electronics and Communications Engineering.",3,Bachelor,,,,1410,TN,1,23828.0,10026.0,,221838,3,3,221838|1410|3
221838.0,Tennessee State University,Mechanical Engineering.,3,Bachelor,58828.0,,,1419,TN,1,23828.0,10026.0,,221838,3,3,221838|1419|3
221838.0,Tennessee State University,Mechanical Engineering Related Technologies/Technicians.,3,Bachelor,,,,1508,TN,1,23828.0,10026.0,,221838,3,3,221838|1508|3
221838.0,Tennessee State University,Family and Consumer Economics and Related Studies.,3,Bachelor,32793.0,32025.0,37876.0,1904,TN,1,23828.0,10026.0,,221838,3,3,221838|1904|3
221838.0,Tennessee State University,"English Language and Literature, General.",3,Bachelor,,,,2301,TN,1,23828.0,10026.0,,221838,3,3,221838|2301|3
221838.0,Tennessee State University,"Liberal Arts and Sciences, General Studies and Humanities.",3,Bachelor,37716.0,,60054.0,2401,TN,1,23828.0,10026.0,,221838,3,3,221838|2401|3
221838.0,Tennessee State University,"Biology, General.",3,Bachelor,30672.0,33474.0,40944.0,2601,TN,1,23828.0,10026.0,,221838,3,3,221838|2601|3
221838.0,Tennessee State University,Mathematics.,3,Bachelor,,,,2701,TN,1,23828.0,10026.0,,221838,3,3,221838|2701|3
221838.0,Tennessee State University,Health and Physical Education/Fitness.,3,Bachelor,24722.0,34585.0,39832.0,3105,TN,1,23828.0,10026.0,,221838,3,3,221838|3105|3
221838.0,Tennessee State University,Chemistry.,3,Bachelor,,,,4005,TN,1,23828.0,10026.0,,221838,3,3,221838|4005|3
221838.0,Tennessee State University,"Psychology, General.",3,Bachelor,30735.0,29740.0,40136.0,4201,TN,1,23828.0,10026.0,,221838,3,3,221838|4201|3
221838.0,Tennessee State University,Criminal Justice and Corrections.,3,Bachelor,32555.0,33671.0,48027.0,4301,TN,1,23828.0,10026.0,,221838,3,3,221838|4301|3
221838.0,Tennessee State University,Social Work.,3,Bachelor,29449.0,32201.0,39205.0,4407,TN,1,23828.0,10026.0,,221838,3,3,221838|4407|3
221838.0,Tennessee State University,Political Science and Government.,3,Bachelor,35206.0,,42765.0,4510,TN,1,23828.0,10026.0,,221838,3,3,221838|4510|3
221838.0,Tennessee State University,Sociology.,3,Bachelor,34884.0,,,4511,TN,1,23828.0,10026.0,,221838,3,3,221838|4511|3
221838.0,Tennessee State University,Urban Studies/Affairs.,3,Bachelor,,,,4512,TN,1,23828.0,10026.0,,221838,3,3,221838|4512|3
221838.0,Tennessee State University,Fine and Studio Arts.,3,Bachelor,,,,5007,TN,1,23828.0,10026.0,,221838,3,3,221838|5007|3
221838.0,Tennessee State University,Music.,3,Bachelor,23868.0,,,5009,TN,1,23828.0,10026.0,,221838,3,3,221838|5009|3
221838.0,Tennessee State University,Dental Support Services and Allied Professions.,2,Associate,44192.0,55951.0,63165.0,5106,TN,1,23828.0,10026.0,,221838,2,2,221838|5106|2
221838.0,Tennessee State University,Dental Support Services and Allied Professions.,3,Bachelor,,,,5106,TN,1,23828.0,10026.0,,221838,3,3,221838|5106|3
221838.0,Tennessee State University,Health and Medical Administrative Services.,3,Bachelor,38134.0,44600.0,54837.0,5107,TN,1,23828.0,10026.0,,221838,3,3,221838|5107|3
221838.0,Tennessee State University,"Allied Health Diagnostic, Intervention, and Treatment Professions.",3,Bachelor,48894.0,44019.0,63262.0,5109,TN,1,23828.0,10026.0,,221838,3,3,221838|5109|3
221838.0,Tennessee State University,Public Health.,3,Bachelor,,,,5122,TN,1,23828.0,10026.0,,221838,3,3,221838|5122|3
221838.0,Tennessee State University,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",2,Associate,,60516.0,80187.0,5138,TN,1,23828.0,10026.0,,221838,2,2,221838|5138|2
221838.0,Tennessee State University,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",3,Bachelor,65331.0,64166.0,78099.0,5138,TN,1,23828.0,10026.0,,221838,3,3,221838|5138|3
221838.0,Tennessee State University,"Health Professions and Related Clinical Sciences, Other.",3,Bachelor,33862.0,35135.0,41776.0,5199,TN,1,23828.0,10026.0,,221838,3,3,221838|5199|3
221838.0,Tennessee State University,"Business Administration, Management and Operations.",3,Bachelor,40077.0,45501.0,55205.0,5202,TN,1,23828.0,10026.0,,221838,3,3,221838|5202|3
221838.0,Tennessee State University,Accounting and Related Services.,3,Bachelor,53620.0,,68010.0,5203,TN,1,23828.0,10026.0,,221838,3,3,221838|5203|3
221838.0,Tennessee State University,Business/Managerial Economics.,3,Bachelor,,41740.0,,5206,TN,1,23828.0,10026.0,,221838,3,3,221838|5206|3
221838.0,Tennessee State University,History.,3,Bachelor,,,,5401,TN,1,23828.0,10026.0,,221838,3,3,221838|5401|3
221847.0,Tennessee Technological University,"Agriculture, General.",3,Bachelor,33508.0,43292.0,57554.0,100,TN,1,25338.0,14207.0,,221847,3,3,221847|100|3
221847.0,Tennessee Technological University,Natural Resources Conservation and Research.,3,Bachelor,,,,301,TN,1,25338.0,14207.0,,221847,3,3,221847|301|3
221847.0,Tennessee Technological University,Wildlife and Wildlands Science and Management.,3,Bachelor,29936.0,33199.0,46021.0,306,TN,1,25338.0,14207.0,,221847,3,3,221847|306|3
221847.0,Tennessee Technological University,"Communication, Journalism, and Related Programs, Other.",3,Bachelor,28828.0,31659.0,48176.0,999,TN,1,25338.0,14207.0,,221847,3,3,221847|999|3
221847.0,Tennessee Technological University,Computer Science.,3,Bachelor,63180.0,67150.0,92817.0,1107,TN,1,25338.0,14207.0,,221847,3,3,221847|1107|3
221847.0,Tennessee Technological University,Computer Software and Media Applications.,3,Bachelor,,,,1108,TN,1,25338.0,14207.0,,221847,3,3,221847|1108|3
221847.0,Tennessee Technological University,Special Education and Teaching.,3,Bachelor,,,38116.0,1310,TN,1,25338.0,14207.0,,221847,3,3,221847|1310|3
221847.0,Tennessee Technological University,"Teacher Education and Professional Development, Specific Levels and Methods.",3,Bachelor,39034.0,36034.0,42465.0,1312,TN,1,25338.0,14207.0,,221847,3,3,221847|1312|3
221847.0,Tennessee Technological University,"Engineering, General.",3,Bachelor,,,,1401,TN,1,25338.0,14207.0,,221847,3,3,221847|1401|3
221847.0,Tennessee Technological University,Chemical Engineering.,3,Bachelor,60300.0,62052.0,86320.0,1407,TN,1,25338.0,14207.0,,221847,3,3,221847|1407|3
221847.0,Tennessee Technological University,Civil Engineering.,3,Bachelor,63577.0,58127.0,75845.0,1408,TN,1,25338.0,14207.0,,221847,3,3,221847|1408|3
221847.0,Tennessee Technological University,Computer Engineering.,3,Bachelor,69291.0,77216.0,105082.0,1409,TN,1,25338.0,14207.0,,221847,3,3,221847|1409|3
221847.0,Tennessee Technological University,"Electrical, Electronics and Communications Engineering.",3,Bachelor,73453.0,76857.0,104231.0,1410,TN,1,25338.0,14207.0,,221847,3,3,221847|1410|3
221847.0,Tennessee Technological University,Mechanical Engineering.,3,Bachelor,66228.0,69634.0,88130.0,1419,TN,1,25338.0,14207.0,,221847,3,3,221847|1419|3
221847.0,Tennessee Technological University,"Engineering Technology, General.",3,Bachelor,59622.0,65754.0,78409.0,1500,TN,1,25338.0,14207.0,,221847,3,3,221847|1500|3
221847.0,Tennessee Technological University,"Linguistic, Comparative, and Related Language Studies and Services.",3,Bachelor,,,,1601,TN,1,25338.0,14207.0,,221847,3,3,221847|1601|3
221847.0,Tennessee Technological University,"Family and Consumer Sciences/Human Sciences, General.",3,Bachelor,29114.0,32710.0,43272.0,1901,TN,1,25338.0,14207.0,,221847,3,3,221847|1901|3
221847.0,Tennessee Technological University,"Human Development, Family Studies, and Related Services.",1,Certificate,,,,1907,TN,1,25338.0,14207.0,,221847,1,1,221847|1907|1
221847.0,Tennessee Technological University,"English Language and Literature, General.",3,Bachelor,,,42294.0,2301,TN,1,25338.0,14207.0,,221847,3,3,221847|2301|3
221847.0,Tennessee Technological University,"Liberal Arts and Sciences, General Studies and Humanities.",3,Bachelor,33678.0,33772.0,47032.0,2401,TN,1,25338.0,14207.0,,221847,3,3,221847|2401|3
221847.0,Tennessee Technological University,"Biology, General.",3,Bachelor,25087.0,31855.0,55612.0,2601,TN,1,25338.0,14207.0,,221847,3,3,221847|2601|3
221847.0,Tennessee Technological University,Mathematics.,3,Bachelor,,,,2701,TN,1,25338.0,14207.0,,221847,3,3,221847|2701|3
221847.0,Tennessee Technological University,"Multi-/Interdisciplinary Studies, General.",3,Bachelor,,,,3000,TN,1,25338.0,14207.0,,221847,3,3,221847|3000|3
221847.0,Tennessee Technological University,Data Analytics.,1,Certificate,,,,3071,TN,1,25338.0,14207.0,,221847,1,1,221847|3071|1
221847.0,Tennessee Technological University,"Multi/Interdisciplinary Studies, Other.",1,Certificate,,,,3099,TN,1,25338.0,14207.0,,221847,1,1,221847|3099|1
221847.0,Tennessee Technological University,"Multi/Interdisciplinary Studies, Other.",3,Bachelor,,,,3099,TN,1,25338.0,14207.0,,221847,3,3,221847|3099|3
221847.0,Tennessee Technological University,Health and Physical Education/Fitness.,3,Bachelor,33170.0,33099.0,44792.0,3105,TN,1,25338.0,14207.0,,221847,3,3,221847|3105|3
221847.0,Tennessee Technological University,Chemistry.,3,Bachelor,,,57440.0,4005,TN,1,25338.0,14207.0,,221847,3,3,221847|4005|3
221847.0,Tennessee Technological University,Geological and Earth Sciences/Geosciences.,3,Bachelor,,,,4006,TN,1,25338.0,14207.0,,221847,3,3,221847|4006|3
221847.0,Tennessee Technological University,Physics.,3,Bachelor,,,,4008,TN,1,25338.0,14207.0,,221847,3,3,221847|4008|3
221847.0,Tennessee Technological University,"Psychology, General.",3,Bachelor,28394.0,29732.0,37538.0,4201,TN,1,25338.0,14207.0,,221847,3,3,221847|4201|3
221847.0,Tennessee Technological University,Economics.,3,Bachelor,,,,4506,TN,1,25338.0,14207.0,,221847,3,3,221847|4506|3
221847.0,Tennessee Technological University,Political Science and Government.,3,Bachelor,34105.0,26857.0,45167.0,4510,TN,1,25338.0,14207.0,,221847,3,3,221847|4510|3
221847.0,Tennessee Technological University,Sociology.,3,Bachelor,35293.0,33173.0,43101.0,4511,TN,1,25338.0,14207.0,,221847,3,3,221847|4511|3
221847.0,Tennessee Technological University,Fine and Studio Arts.,3,Bachelor,19231.0,28541.0,39208.0,5007,TN,1,25338.0,14207.0,,221847,3,3,221847|5007|3
221847.0,Tennessee Technological University,Music.,3,Bachelor,44635.0,33491.0,,5009,TN,1,25338.0,14207.0,,221847,3,3,221847|5009|3
221847.0,Tennessee Technological University,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",3,Bachelor,61379.0,53979.0,63546.0,5138,TN,1,25338.0,14207.0,,221847,3,3,221847|5138|3
221847.0,Tennessee Technological University,"Business Administration, Management and Operations.",1,Certificate,,,,5202,TN,1,25338.0,14207.0,,221847,1,1,221847|5202|1
221847.0,Tennessee Technological University,"Business Administration, Management and Operations.",3,Bachelor,38994.0,43944.0,60912.0,5202,TN,1,25338.0,14207.0,,221847,3,3,221847|5202|3
221847.0,Tennessee Technological University,Accounting and Related Services.,3,Bachelor,41530.0,46814.0,60887.0,5203,TN,1,25338.0,14207.0,,221847,3,3,221847|5203|3
221847.0,Tennessee Technological University,Business/Managerial Economics.,3,Bachelor,,,,5206,TN,1,25338.0,14207.0,,221847,3,3,221847|5206|3
221847.0,Tennessee Technological University,Entrepreneurial and Small Business Operations.,1,Certificate,,,,5207,TN,1,25338.0,14207.0,,221847,1,1,221847|5207|1
221847.0,Tennessee Technological University,Finance and Financial Management Services.,1,Certificate,,,,5208,TN,1,25338.0,14207.0,,221847,1,1,221847|5208|1
221847.0,Tennessee Technological University,Finance and Financial Management Services.,3,Bachelor,41176.0,47878.0,61956.0,5208,TN,1,25338.0,14207.0,,221847,3,3,221847|5208|3
221847.0,Tennessee Technological University,Management Information Systems and Services.,3,Bachelor,,,,5212,TN,1,25338.0,14207.0,,221847,3,3,221847|5212|3
221847.0,Tennessee Technological University,Marketing.,3,Bachelor,39990.0,40661.0,50694.0,5214,TN,1,25338.0,14207.0,,221847,3,3,221847|5214|3
221847.0,Tennessee Technological University,History.,3,Bachelor,24659.0,,41502.0,5401,TN,1,25338.0,14207.0,,221847,3,3,221847|5401|3
221892.0,Trevecca Nazarene University,Communication and Media Studies.,3,Bachelor,27053.0,,,901,TN,2,38726.0,,14459.0,221892,3,3,221892|901|3
221892.0,Trevecca Nazarene University,Journalism.,3,Bachelor,,,,904,TN,2,38726.0,,14459.0,221892,3,3,221892|904|3
221892.0,Trevecca Nazarene University,"Radio, Television, and Digital Communication.",3,Bachelor,,,,907,TN,2,38726.0,,14459.0,221892,3,3,221892|907|3
221892.0,Trevecca Nazarene University,"Public Relations, Advertising, and Applied Communication.",3,Bachelor,,,,909,TN,2,38726.0,,14459.0,221892,3,3,221892|909|3
221892.0,Trevecca Nazarene University,"Communication, Journalism, and Related Programs, Other.",3,Bachelor,,,,999,TN,2,38726.0,,14459.0,221892,3,3,221892|999|3
221892.0,Trevecca Nazarene University,"Computer and Information Sciences, General.",2,Associate,,,,1101,TN,2,38726.0,,14459.0,221892,2,2,221892|1101|2
221892.0,Trevecca Nazarene University,"Computer and Information Sciences, General.",3,Bachelor,59514.0,,,1101,TN,2,38726.0,,14459.0,221892,3,3,221892|1101|3
221892.0,Trevecca Nazarene University,Computer Software and Media Applications.,3,Bachelor,,,,1108,TN,2,38726.0,,14459.0,221892,3,3,221892|1108|3
221892.0,Trevecca Nazarene University,Computer/Information Technology Administration and Management.,3,Bachelor,,,,1110,TN,2,38726.0,,14459.0,221892,3,3,221892|1110|3
221892.0,Trevecca Nazarene University,Special Education and Teaching.,3,Bachelor,,,,1310,TN,2,38726.0,,14459.0,221892,3,3,221892|1310|3
221892.0,Trevecca Nazarene University,"Teacher Education and Professional Development, Specific Levels and Methods.",3,Bachelor,,,,1312,TN,2,38726.0,,14459.0,221892,3,3,221892|1312|3
221892.0,Trevecca Nazarene University,"Teacher Education and Professional Development, Specific Subject Areas.",3,Bachelor,,,,1313,TN,2,38726.0,,14459.0,221892,3,3,221892|1313|3
221892.0,Trevecca Nazarene University,Computer Engineering.,3,Bachelor,,,,1409,TN,2,38726.0,,14459.0,221892,3,3,221892|1409|3
221892.0,Trevecca Nazarene University,"Electrical, Electronics and Communications Engineering.",3,Bachelor,,,,1410,TN,2,38726.0,,14459.0,221892,3,3,221892|1410|3
221892.0,Trevecca Nazarene University,Engineering Physics.,3,Bachelor,,,,1412,TN,2,38726.0,,14459.0,221892,3,3,221892|1412|3
221892.0,Trevecca Nazarene University,"English Language and Literature, General.",3,Bachelor,,,,2301,TN,2,38726.0,,14459.0,221892,3,3,221892|2301|3
221892.0,Trevecca Nazarene University,Rhetoric and Composition/Writing Studies.,2,Associate,,,,2313,TN,2,38726.0,,14459.0,221892,2,2,221892|2313|2
221892.0,Trevecca Nazarene University,"Liberal Arts and Sciences, General Studies and Humanities.",2,Associate,,,,2401,TN,2,38726.0,,14459.0,221892,2,2,221892|2401|2
221892.0,Trevecca Nazarene University,"Liberal Arts and Sciences, General Studies and Humanities.",3,Bachelor,,,,2401,TN,2,38726.0,,14459.0,221892,3,3,221892|2401|3
221892.0,Trevecca Nazarene University,"Biology, General.",3,Bachelor,,,,2601,TN,2,38726.0,,14459.0,221892,3,3,221892|2601|3
221892.0,Trevecca Nazarene University,"Biological and Biomedical Sciences, Other.",3,Bachelor,,,,2699,TN,2,38726.0,,14459.0,221892,3,3,221892|2699|3
221892.0,Trevecca Nazarene University,Mathematics.,2,Associate,,,,2701,TN,2,38726.0,,14459.0,221892,2,2,221892|2701|2
221892.0,Trevecca Nazarene University,Mathematics.,3,Bachelor,,,,2701,TN,2,38726.0,,14459.0,221892,3,3,221892|2701|3
221892.0,Trevecca Nazarene University,Applied Mathematics.,3,Bachelor,,,,2703,TN,2,38726.0,,14459.0,221892,3,3,221892|2703|3
221892.0,Trevecca Nazarene University,Behavioral Sciences.,3,Bachelor,,,,3017,TN,2,38726.0,,14459.0,221892,3,3,221892|3017|3
221892.0,Trevecca Nazarene University,Intercultural/Multicultural and Diversity Studies.,3,Bachelor,,,,3023,TN,2,38726.0,,14459.0,221892,3,3,221892|3023|3
221892.0,Trevecca Nazarene University,"Multi/Interdisciplinary Studies, Other.",3,Bachelor,,,,3099,TN,2,38726.0,,14459.0,221892,3,3,221892|3099|3
221892.0,Trevecca Nazarene University,Health and Physical Education/Fitness.,3,Bachelor,,,,3105,TN,2,38726.0,,14459.0,221892,3,3,221892|3105|3
221892.0,Trevecca Nazarene University,Religion/Religious Studies.,3,Bachelor,,,,3802,TN,2,38726.0,,14459.0,221892,3,3,221892|3802|3
221892.0,Trevecca Nazarene University,Religious/Sacred Music.,1,Certificate,,,,3905,TN,2,38726.0,,14459.0,221892,1,1,221892|3905|1
221892.0,Trevecca Nazarene University,Religious/Sacred Music.,2,Associate,,,,3905,TN,2,38726.0,,14459.0,221892,2,2,221892|3905|2
221892.0,Trevecca Nazarene University,Religious/Sacred Music.,3,Bachelor,,,,3905,TN,2,38726.0,,14459.0,221892,3,3,221892|3905|3
221892.0,Trevecca Nazarene University,Theological and Ministerial Studies.,3,Bachelor,,,,3906,TN,2,38726.0,,14459.0,221892,3,3,221892|3906|3
221892.0,Trevecca Nazarene University,Pastoral Counseling and Specialized Ministries.,3,Bachelor,,,,3907,TN,2,38726.0,,14459.0,221892,3,3,221892|3907|3
221892.0,Trevecca Nazarene University,"Theology and Religious Vocations, Other.",2,Associate,,,,3999,TN,2,38726.0,,14459.0,221892,2,2,221892|3999|2
221892.0,Trevecca Nazarene University,"Theology and Religious Vocations, Other.",3,Bachelor,,,,3999,TN,2,38726.0,,14459.0,221892,3,3,221892|3999|3
221892.0,Trevecca Nazarene University,Chemistry.,3,Bachelor,,,,4005,TN,2,38726.0,,14459.0,221892,3,3,221892|4005|3
221892.0,Trevecca Nazarene University,Physics.,3,Bachelor,,,,4008,TN,2,38726.0,,14459.0,221892,3,3,221892|4008|3
221892.0,Trevecca Nazarene University,"Psychology, General.",3,Bachelor,37019.0,,,4201,TN,2,38726.0,,14459.0,221892,3,3,221892|4201|3
221892.0,Trevecca Nazarene University,Criminal Justice and Corrections.,2,Associate,,,,4301,TN,2,38726.0,,14459.0,221892,2,2,221892|4301|2
221892.0,Trevecca Nazarene University,Criminal Justice and Corrections.,3,Bachelor,,,,4301,TN,2,38726.0,,14459.0,221892,3,3,221892|4301|3
221892.0,Trevecca Nazarene University,Public Policy Analysis.,3,Bachelor,,,,4405,TN,2,38726.0,,14459.0,221892,3,3,221892|4405|3
221892.0,Trevecca Nazarene University,Social Work.,3,Bachelor,30204.0,,,4407,TN,2,38726.0,,14459.0,221892,3,3,221892|4407|3
221892.0,Trevecca Nazarene University,"Public Administration and Social Service Professions, Other.",2,Associate,,,,4499,TN,2,38726.0,,14459.0,221892,2,2,221892|4499|2
221892.0,Trevecca Nazarene University,"Public Administration and Social Service Professions, Other.",3,Bachelor,,,,4499,TN,2,38726.0,,14459.0,221892,3,3,221892|4499|3
221892.0,Trevecca Nazarene University,Political Science and Government.,3,Bachelor,,,,4510,TN,2,38726.0,,14459.0,221892,3,3,221892|4510|3
221892.0,Trevecca Nazarene University,Sociology.,3,Bachelor,,,,4511,TN,2,38726.0,,14459.0,221892,3,3,221892|4511|3
221892.0,Trevecca Nazarene University,Drama/Theatre Arts and Stagecraft.,3,Bachelor,,,,5005,TN,2,38726.0,,14459.0,221892,3,3,221892|5005|3
221892.0,Trevecca Nazarene University,Film/Video and Photographic Arts.,2,Associate,,,,5006,TN,2,38726.0,,14459.0,221892,2,2,221892|5006|2
221892.0,Trevecca Nazarene University,Music.,2,Associate,,,,5009,TN,2,38726.0,,14459.0,221892,2,2,221892|5009|2
221892.0,Trevecca Nazarene University,Music.,3,Bachelor,,,,5009,TN,2,38726.0,,14459.0,221892,3,3,221892|5009|3
221892.0,Trevecca Nazarene University,"Arts, Entertainment,and Media Management.",3,Bachelor,,,,5010,TN,2,38726.0,,14459.0,221892,3,3,221892|5010|3
221892.0,Trevecca Nazarene University,Health and Medical Administrative Services.,3,Bachelor,46784.0,,,5107,TN,2,38726.0,,14459.0,221892,3,3,221892|5107|3
221892.0,Trevecca Nazarene University,Health/Medical Preparatory Programs.,3,Bachelor,,,,5111,TN,2,38726.0,,14459.0,221892,3,3,221892|5111|3
221892.0,Trevecca Nazarene University,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",3,Bachelor,69533.0,,80875.0,5138,TN,2,38726.0,,14459.0,221892,3,3,221892|5138|3
221892.0,Trevecca Nazarene University,"Business Administration, Management and Operations.",2,Associate,,,,5202,TN,2,38726.0,,14459.0,221892,2,2,221892|5202|2
221892.0,Trevecca Nazarene University,"Business Administration, Management and Operations.",3,Bachelor,47547.0,43928.0,58804.0,5202,TN,2,38726.0,,14459.0,221892,3,3,221892|5202|3
221892.0,Trevecca Nazarene University,Accounting and Related Services.,3,Bachelor,,,,5203,TN,2,38726.0,,14459.0,221892,3,3,221892|5203|3
221892.0,Trevecca Nazarene University,Entrepreneurial and Small Business Operations.,3,Bachelor,,,,5207,TN,2,38726.0,,14459.0,221892,3,3,221892|5207|3
221892.0,Trevecca Nazarene University,International Business.,3,Bachelor,,,,5211,TN,2,38726.0,,14459.0,221892,3,3,221892|5211|3
221892.0,Trevecca Nazarene University,Marketing.,3,Bachelor,,,,5214,TN,2,38726.0,,14459.0,221892,3,3,221892|5214|3
221892.0,Trevecca Nazarene University,"Business, Management, Marketing, and Related Support Services, Other.",3,Bachelor,,,,5299,TN,2,38726.0,,14459.0,221892,3,3,221892|5299|3
221892.0,Trevecca Nazarene University,History.,3,Bachelor,,,,5401,TN,2,38726.0,,14459.0,221892,3,3,221892|5401|3
221908.0,Northeast State Community College,Audiovisual Communications Technologies/Technicians.,1,Certificate,,,,1002,TN,1,14129.0,5959.0,,221908,1,1,221908|1002|1
221908.0,Northeast State Community College,Audiovisual Communications Technologies/Technicians.,2,Associate,,,,1002,TN,1,14129.0,5959.0,,221908,2,2,221908|1002|2
221908.0,Northeast State Community College,"Computer and Information Sciences, General.",2,Associate,27882.0,33215.0,40464.0,1101,TN,1,14129.0,5959.0,,221908,2,2,221908|1101|2
221908.0,Northeast State Community College,"Education, General.",2,Associate,,,,1301,TN,1,14129.0,5959.0,,221908,2,2,221908|1301|2
221908.0,Northeast State Community College,Electrical Engineering Technologies/Technicians.,2,Associate,39954.0,33378.0,55297.0,1503,TN,1,14129.0,5959.0,,221908,2,2,221908|1503|2
221908.0,Northeast State Community College,Industrial Production Technologies/Technicians.,2,Associate,34861.0,35368.0,45313.0,1506,TN,1,14129.0,5959.0,,221908,2,2,221908|1506|2
221908.0,Northeast State Community College,Drafting/Design Engineering Technologies/Technicians.,1,Certificate,,,,1513,TN,1,14129.0,5959.0,,221908,1,1,221908|1513|1
221908.0,Northeast State Community College,"Human Development, Family Studies, and Related Services.",1,Certificate,,,,1907,TN,1,14129.0,5959.0,,221908,1,1,221908|1907|1
221908.0,Northeast State Community College,"Human Development, Family Studies, and Related Services.",2,Associate,,,,1907,TN,1,14129.0,5959.0,,221908,2,2,221908|1907|2
221908.0,Northeast State Community College,"Liberal Arts and Sciences, General Studies and Humanities.",1,Certificate,,,,2401,TN,1,14129.0,5959.0,,221908,1,1,221908|2401|1
221908.0,Northeast State Community College,"Liberal Arts and Sciences, General Studies and Humanities.",2,Associate,24152.0,25563.0,37744.0,2401,TN,1,14129.0,5959.0,,221908,2,2,221908|2401|2
